soldPrice,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,beds,baths,area,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus
$1.22M,1215500,"1689 Centre Pointe Dr, Milpitas, CA 95035",1689 Centre Pointe Dr,Milpitas,CA,95035,3,3.5,1687,CONDO,RECENTLY_SOLD
$1.06M,1060000,"432 Desert Holly St, Milpitas, CA 95035",432 Desert Holly St,Milpitas,CA,95035,3,3.5,1832,CONDO,RECENTLY_SOLD
"$728,161 ",728161,"1407 Nightshade #20, Milpitas, CA 95035",1407 Nightshade #20,Milpitas,CA,95035,1,2,1072,CONDO,RECENTLY_SOLD
"$867,500 ",867500,"1407 Nightshade Rd UNIT 21, Milpitas, CA 95035",1407 Nightshade Rd UNIT 21,Milpitas,CA,95035,2,2,1111,CONDO,RECENTLY_SOLD
"$813,500 ",813500,"1407 Nightshade Rd #40, Milpitas, CA 95035",1407 Nightshade Rd #40,Milpitas,CA,95035,1,2,1220,CONDO,RECENTLY_SOLD
"$728,500 ",728500,"1407 Nightshade Rd #20, Milpitas, CA 95035",1407 Nightshade Rd #20,Milpitas,CA,95035,1,2,1072,CONDO,RECENTLY_SOLD
$1.33M,1325500,"323 Wild Rose Way, Milpitas, CA 95035",323 Wild Rose Way,Milpitas,CA,95035,3,3.5,2018,CONDO,RECENTLY_SOLD
$1.10M,1100000,"233 Baja Rose St, Milpitas, CA 95035",233 Baja Rose St,Milpitas,CA,95035,3,3,1569,CONDO,RECENTLY_SOLD
$1.33M,1334500,"317 Wild Rose Way, Milpitas, CA 95035",317 Wild Rose Way,Milpitas,CA,95035,3,3.5,2105,CONDO,RECENTLY_SOLD
"$486,000 ",486000,"404 Dempsey Rd UNIT 207, Milpitas, CA 95035",404 Dempsey Rd UNIT 207,Milpitas,CA,95035,2,1,842,CONDO,RECENTLY_SOLD
$1.28M,1280000,"319 Wild Rose Way, Milpitas, CA 95035",319 Wild Rose Way,Milpitas,CA,95035,3,3.5,2018,CONDO,RECENTLY_SOLD
$1.19M,1187500,"313 Wild Rose Way, Milpitas, CA 95035",313 Wild Rose Way,Milpitas,CA,95035,3,3.5,1687,CONDO,RECENTLY_SOLD
$1.10M,1096500,"327 Wild Rose Way, Milpitas, CA 95035",327 Wild Rose Way,Milpitas,CA,95035,2,2.5,1442,CONDO,RECENTLY_SOLD
"$880,000 ",880000,"339 San Miguel Ct APT 2, Milpitas, CA 95035",339 San Miguel Ct APT 2,Milpitas,CA,95035,2,1,882,CONDO,RECENTLY_SOLD
"$880,000 ",880000,"1101 S Main St APT 333, Milpitas, CA 95035",1101 S Main St APT 333,Milpitas,CA,95035,3,2,1281,CONDO,RECENTLY_SOLD
"$790,000 ",790000,"34 Parc Place Dr, Milpitas, CA 95035",34 Parc Place Dr,Milpitas,CA,95035,2,3,1192,CONDO,RECENTLY_SOLD
$1.17M,1168500,"330 Wild Rose Way, Milpitas, CA 95035",330 Wild Rose Way,Milpitas,CA,95035,3,3.5,1687,CONDO,RECENTLY_SOLD
"$954,500 ",954500,"1625 Centre Pointe Dr, Milpitas, CA 95035",1625 Centre Pointe Dr,Milpitas,CA,95035,3,3,1569,CONDO,RECENTLY_SOLD
$1.12M,1120000,"1136 California Cir, Milpitas, CA 95035",1136 California Cir,Milpitas,CA,95035,3,3.5,2035,CONDO,RECENTLY_SOLD
$1.06M,1056000,"1676 Lee Way, Milpitas, CA 95035",1676 Lee Way,Milpitas,CA,95035,3,3,1512,CONDO,RECENTLY_SOLD
"$940,000 ",940000,"406 Terra Mesa Way, Milpitas, CA 95035",406 Terra Mesa Way,Milpitas,CA,95035,3,3,1547,CONDO,RECENTLY_SOLD
"$585,000 ",585000,"1051 N Abbott Ave, Milpitas, CA 95035",1051 N Abbott Ave,Milpitas,CA,95035,2,1,863,CONDO,RECENTLY_SOLD
$1.09M,1087000,"1126 California Cir, Milpitas, CA 95035",1126 California Cir,Milpitas,CA,95035,3,3.5,1832,CONDO,RECENTLY_SOLD
"$496,000 ",496000,"404 Dempsey Rd UNIT 204, Milpitas, CA 95035",404 Dempsey Rd UNIT 204,Milpitas,CA,95035,2,1,842,APARTMENT,RECENTLY_SOLD
$1.07M,1070000,"1138 California Cir, Milpitas, CA 95035",1138 California Cir,Milpitas,CA,95035,3,3.5,1962,CONDO,RECENTLY_SOLD
$1.15M,1147000,"1122 California Cir, Milpitas, CA 95035",1122 California Cir,Milpitas,CA,95035,3,3.5,2035,CONDO,RECENTLY_SOLD
"$800,000 ",800000,"600 S Abel St UNIT 423, Milpitas, CA 95035",600 S Abel St UNIT 423,Milpitas,CA,95035,2,2,1108,CONDO,RECENTLY_SOLD
"$782,500 ",782500,"700 S Abel St UNIT 212, Milpitas, CA 95035",700 S Abel St UNIT 212,Milpitas,CA,95035,2,2,1259,CONDO,RECENTLY_SOLD
$1.29M,1295000,"1512 Bleecker St, Milpitas, CA 95035",1512 Bleecker St,Milpitas,CA,95035,4,4,2077,CONDO,RECENTLY_SOLD
"$420,000 ",420000,"484 Dempsey Rd UNIT 187, Milpitas, CA 95035",484 Dempsey Rd UNIT 187,Milpitas,CA,95035,1,1,676,CONDO,RECENTLY_SOLD
$1.10M,1095419,"1713 Ironwood, Milpitas, CA 95035",1713 Ironwood,Milpitas,CA,95035,3,4,1887,CONDO,RECENTLY_SOLD
$1.27M,1274500,"312 Wild Rose Way, Milpitas, CA 95035",312 Wild Rose Way,Milpitas,CA,95035,3,3.5,2105,CONDO,RECENTLY_SOLD
$1.06M,1057500,"328 Wild Rose Way, Milpitas, CA 95035",328 Wild Rose Way,Milpitas,CA,95035,2,2.5,1442,CONDO,RECENTLY_SOLD
$1.15M,1151000,"247 Baja Rose St, Milpitas, CA 95035",247 Baja Rose St,Milpitas,CA,95035,3,3,1569,CONDO,RECENTLY_SOLD
$1.12M,1125000,"308 Wild Rose Way, Milpitas, CA 95035",308 Wild Rose Way,Milpitas,CA,95035,3,3.5,1687,CONDO,RECENTLY_SOLD
"$850,880 ",850880,"1755 Ironwood Ln, Milpitas, CA 95035",1755 Ironwood Ln,Milpitas,CA,95035,3,4,2219,CONDO,RECENTLY_SOLD
"$840,000 ",840000,"600 S Abel St UNIT 215, Milpitas, CA 95035",600 S Abel St UNIT 215,Milpitas,CA,95035,2,2,1309,CONDO,RECENTLY_SOLD
$1.23M,1227500,"322 Wild Rose Way, Milpitas, CA 95035",322 Wild Rose Way,Milpitas,CA,95035,3,3.5,2018,CONDO,RECENTLY_SOLD
"$793,000 ",793000,"235 Baja Rose St, Milpitas, CA 95035",235 Baja Rose St,Milpitas,CA,95035,2,2,1449,CONDO,RECENTLY_SOLD
"$964,000 ",964000,"237 Baja Rose St, Milpitas, CA 95035",237 Baja Rose St,Milpitas,CA,95035,3,2,1838,CONDO,RECENTLY_SOLD
"$790,000 ",790000,"245 Baja Rose St, Milpitas, CA 95035",245 Baja Rose St,Milpitas,CA,95035,2,2,1449,CONDO,RECENTLY_SOLD
$1.27M,1271500,"326 Wild Rose Way, Milpitas, CA 95035",326 Wild Rose Way,Milpitas,CA,95035,3,3.5,2105,CONDO,RECENTLY_SOLD
$1.28M,1284500,"320 Wild Rose Way, Milpitas, CA 95035",320 Wild Rose Way,Milpitas,CA,95035,3,3.5,2105,CONDO,RECENTLY_SOLD
"$267,272 ",267272,"1201 N Abbott Ave, Milpitas, CA 95035",1201 N Abbott Ave,Milpitas,CA,95035,2,2,1174,CONDO,RECENTLY_SOLD
$1.06M,1061881,"1112 California, Milpitas, CA 95035",1112 California,Milpitas,CA,95035,3,4,1666,CONDO,RECENTLY_SOLD
"$420,000 ",420000,"480 Dempsey Rd UNIT 182, Milpitas, CA 95035",480 Dempsey Rd UNIT 182,Milpitas,CA,95035,1,1,676,CONDO,RECENTLY_SOLD
"$921,500 ",921500,"1428 Currant Rd, Milpitas, CA 95035",1428 Currant Rd,Milpitas,CA,95035,3,2.5,1997,CONDO,RECENTLY_SOLD
"$915,000 ",915000,"224 Parc Place Dr, Milpitas, CA 95035",224 Parc Place Dr,Milpitas,CA,95035,3,3,1280,CONDO,RECENTLY_SOLD
"$930,000 ",930000,"1501 Bond St, Milpitas, CA 95035",1501 Bond St,Milpitas,CA,95035,2,3,1300,CONDO,RECENTLY_SOLD
"$830,000 ",830000,"119 Parc Place Dr, Milpitas, CA 95035",119 Parc Place Dr,Milpitas,CA,95035,2,3,1038,CONDO,RECENTLY_SOLD
"$799,000 ",799000,"1647 Centre Pointe Dr, Milpitas, CA 95035",1647 Centre Pointe Dr,Milpitas,CA,95035,2,2,1447,CONDO,RECENTLY_SOLD
"$959,437 ",959437,"517 Clover Circle, Milpitas, CA 95035",517 Clover Circle,Milpitas,CA,95035,2,2,1449,CONDO,RECENTLY_SOLD
$20.7M,20700000,"1425 Mccandless Dr, Milpitas, CA 95035",1425 Mccandless Dr,Milpitas,CA,95035,,,,APARTMENT,RECENTLY_SOLD
"$729,000 ",729000,"174 Marylinn Dr, Milpitas, CA 95035",174 Marylinn Dr,Milpitas,CA,95035,2,2,1211,CONDO,RECENTLY_SOLD
"$939,000 ",939000,"317 Baja Rose St, Milpitas, CA 95035",317 Baja Rose St,Milpitas,CA,95035,3,3,1569,CONDO,RECENTLY_SOLD
"$631,000 ",631000,"1101 S Main St APT 236, Milpitas, CA 95035",1101 S Main St APT 236,Milpitas,CA,95035,1,1,748,CONDO,RECENTLY_SOLD
$1.0M,1000000,"325 Tempo Ln, Milpitas, CA 95035",325 Tempo Ln,Milpitas,CA,95035,2,3,1531,CONDO,RECENTLY_SOLD
"$655,000 ",655000,"1078 N Abbott Ave, Milpitas, CA 95035",1078 N Abbott Ave,Milpitas,CA,95035,2,2,1174,CONDO,RECENTLY_SOLD
"$599,000 ",599000,"368 Rio Verde Pl APT 2, Milpitas, CA 95035",368 Rio Verde Pl APT 2,Milpitas,CA,95035,2,1,882,CONDO,RECENTLY_SOLD
"$816,500 ",816500,"305 Baja Rose St, Milpitas, CA 95035",305 Baja Rose St,Milpitas,CA,95035,2,2,1449,CONDO,RECENTLY_SOLD
"$631,000 ",631000,"1101 S Main St APT 227, Milpitas, CA 95035",1101 S Main St APT 227,Milpitas,CA,95035,2,2,977,CONDO,RECENTLY_SOLD
"$870,000 ",870000,"221 Parc Place Dr, Milpitas, CA 95035",221 Parc Place Dr,Milpitas,CA,95035,2,3,1104,CONDO,RECENTLY_SOLD
$1.11M,1110880,"430 Montague Expy UNIT 22, Milpitas, CA 95035",430 Montague Expy UNIT 22,Milpitas,CA,95035,3,3,2338,CONDO,RECENTLY_SOLD
"$958,000 ",958000,"1649 Centre Pointe Dr, Milpitas, CA 95035",1649 Centre Pointe Dr,Milpitas,CA,95035,3,2,1838,CONDO,RECENTLY_SOLD
$1.2M,1200000,"2065 Ornellas Dr, Milpitas, CA 95035",2065 Ornellas Dr,Milpitas,CA,95035,3,3,1528,CONDO,RECENTLY_SOLD
$1.08M,1081500,"1645 Centre Pointe Dr, Milpitas, CA 95035",1645 Centre Pointe Dr,Milpitas,CA,95035,3,3,1569,CONDO,RECENTLY_SOLD
$1.08M,1078000,"272 Wild Rose Way, Milpitas, CA 95035",272 Wild Rose Way,Milpitas,CA,95035,3,3.5,2105,CONDO,RECENTLY_SOLD
"$946,000 ",946000,"278 Wild Rose Way, Milpitas, CA 95035",278 Wild Rose Way,Milpitas,CA,95035,3,3.5,1687,CONDO,RECENTLY_SOLD
"$916,000 ",916000,"313 Baja Rose St, Milpitas, CA 95035",313 Baja Rose St,Milpitas,CA,95035,3,2,1838,CONDO,RECENTLY_SOLD
$1.25M,1250000,"311 Baja Rose St, Milpitas, CA 95035",311 Baja Rose St,Milpitas,CA,95035,3,3.5,2134,CONDO,RECENTLY_SOLD
$1.12M,1120500,"1283 Milkweed St, Milpitas, CA 95035",1283 Milkweed St,Milpitas,CA,95035,4,4,1962,CONDO,RECENTLY_SOLD
$1.04M,1044000,"266 Wild Rose Way, Milpitas, CA 95035",266 Wild Rose Way,Milpitas,CA,95035,3,3.5,2105,CONDO,RECENTLY_SOLD
$1.04M,1039500,"268 Wild Rose Way, Milpitas, CA 95035",268 Wild Rose Way,Milpitas,CA,95035,3,3.5,2105,CONDO,RECENTLY_SOLD
$1.05M,1054500,"307 Baja Rose St, Milpitas, CA 95035",307 Baja Rose St,Milpitas,CA,95035,3,3.5,2134,CONDO,RECENTLY_SOLD
$1.11M,1112292,"1279 Milkweed St, Milpitas, CA 95035",1279 Milkweed St,Milpitas,CA,95035,3,4,2035,CONDO,RECENTLY_SOLD
"$570,000 ",570000,"1101 S Main St APT 421, Milpitas, CA 95035",1101 S Main St APT 421,Milpitas,CA,95035,1,1,635,CONDO,RECENTLY_SOLD
"$940,000 ",940000,"510 Odyssey Ln, Milpitas, CA 95035",510 Odyssey Ln,Milpitas,CA,95035,2,2,1504,CONDO,RECENTLY_SOLD
"$829,000 ",829000,"256 Wild Rose Way, Milpitas, CA 95035",256 Wild Rose Way,Milpitas,CA,95035,2,2.5,1442,CONDO,RECENTLY_SOLD
"$850,880 ",850880,"1630 Delano St UNIT 31, Milpitas, CA 95035",1630 Delano St UNIT 31,Milpitas,CA,95035,3,2.5,1458,APARTMENT,RECENTLY_SOLD
"$725,000 ",725000,"1101 S Main St APT 118, Milpitas, CA 95035",1101 S Main St APT 118,Milpitas,CA,95035,2,1,926,CONDO,RECENTLY_SOLD
"$282,500 ",282500,"600 S Abel St UNIT 310, Milpitas, CA 95035",600 S Abel St UNIT 310,Milpitas,CA,95035,1,1,932,CONDO,RECENTLY_SOLD
"$210,000 ",210000,"340 Celebration Dr, Milpitas, CA 95035",340 Celebration Dr,Milpitas,CA,95035,3,3,1247,CONDO,RECENTLY_SOLD
"$825,000 ",825000,"600 S Abel St UNIT 225, Milpitas, CA 95035",600 S Abel St UNIT 225,Milpitas,CA,95035,2,2,1259,CONDO,RECENTLY_SOLD
"$880,000 ",880000,"1101 S Main St APT 334, Milpitas, CA 95035",1101 S Main St APT 334,Milpitas,CA,95035,3,2,1281,CONDO,RECENTLY_SOLD
"$940,000 ",940000,"5 Pond Ct, Milpitas, CA 95035",5 Pond Ct,Milpitas,CA,95035,2,2,1164,CONDO,RECENTLY_SOLD
"$876,320 ",876320,"1430 Lavender Loop, Milpitas, CA 95035",1430 Lavender Loop,Milpitas,CA,95035,3,3,1631,CONDO,RECENTLY_SOLD
"$420,000 ",420000,"1965 Landess Ave, Milpitas, CA 95035",1965 Landess Ave,Milpitas,CA,95035,2,1.5,1005,CONDO,RECENTLY_SOLD
"$510,000 ",510000,"472 Dempsey Rd UNIT 175, Milpitas, CA 95035",472 Dempsey Rd UNIT 175,Milpitas,CA,95035,2,1.5,842,APARTMENT,RECENTLY_SOLD
$1.06M,1056231,"1631 Centre Pointe, Milpitas, CA 95035",1631 Centre Pointe,Milpitas,CA,95035,4,3,2350,CONDO,RECENTLY_SOLD
"$820,000 ",820000,"1340 Chewpon Ave, Milpitas, CA 95035",1340 Chewpon Ave,Milpitas,CA,95035,3,2.5,1421,CONDO,RECENTLY_SOLD
"$670,000 ",670000,"1955 Landess Ave, Milpitas, CA 95035",1955 Landess Ave,Milpitas,CA,95035,2,1.5,1005,CONDO,RECENTLY_SOLD
"$998,000 ",998000,"1529 Bleecker St, Milpitas, CA 95035",1529 Bleecker St,Milpitas,CA,95035,2,3,1319,CONDO,RECENTLY_SOLD
"$975,000 ",975000,"256 Odyssey Ln #25, Milpitas, CA 95035",256 Odyssey Ln #25,Milpitas,CA,95035,2,2,1504,CONDO,RECENTLY_SOLD
"$567,233 ",567233,"860 Garden, Milpitas, CA 95035",860 Garden,Milpitas,CA,95035,1,2,910,CONDO,RECENTLY_SOLD
$1.37M,1370000,"1383 Nestwood Way, Milpitas, CA 95035",1383 Nestwood Way,Milpitas,CA,95035,3,2,1951,CONDO,RECENTLY_SOLD
"$525,000 ",525000,"404 Dempsey Rd UNIT 105, Milpitas, CA 95035",404 Dempsey Rd UNIT 105,Milpitas,CA,95035,2,1,842,CONDO,RECENTLY_SOLD
$1.00M,1000000,"220 Currlin Cir, Milpitas, CA 95035",220 Currlin Cir,Milpitas,CA,95035,3,3,1512,CONDO,RECENTLY_SOLD
$1.06M,1060500,"1796 Hazelnut Ln, Milpitas, CA 95035",1796 Hazelnut Ln,Milpitas,CA,95035,3,3.5,2219,CONDO,RECENTLY_SOLD
"$860,000 ",860000,"1101 S Main St APT 425, Milpitas, CA 95035",1101 S Main St APT 425,Milpitas,CA,95035,3,2,1281,CONDO,RECENTLY_SOLD
"$950,000 ",950000,"217 Baja Rose St, Milpitas, CA 95035",217 Baja Rose St,Milpitas,CA,95035,3,2,1840,APARTMENT,RECENTLY_SOLD
"$215,000 ",215000,"1788 Lee Way, Milpitas, CA 95035",1788 Lee Way,Milpitas,CA,95035,3,2,1456,CONDO,RECENTLY_SOLD
"$855,000 ",855000,"818 N Abbott Ave, Milpitas, CA 95035",818 N Abbott Ave,Milpitas,CA,95035,3,2,1345,CONDO,RECENTLY_SOLD
"$735,000 ",735000,"101 Sunnyhills Ct, Milpitas, CA 95035",101 Sunnyhills Ct,Milpitas,CA,95035,3,2,1044,APARTMENT,RECENTLY_SOLD
"$600,000 ",600000,"424 Dempsey Rd UNIT 126, Milpitas, CA 95035",424 Dempsey Rd UNIT 126,Milpitas,CA,95035,3,2,1021,CONDO,RECENTLY_SOLD
"$830,000 ",830000,"49170 Aster Ter UNIT 300, Fremont, CA 94539",49170 Aster Ter UNIT 300,Milpitas,CA,94539,2,2,1120,CONDO,RECENTLY_SOLD
$1.00M,1000000,"1088 Vida Larga Loop, Milpitas, CA 95035",1088 Vida Larga Loop,Milpitas,CA,95035,2,2,1371,CONDO,RECENTLY_SOLD
"$455,000 ",455000,"488 Dempsey Rd UNIT 190, Milpitas, CA 95035",488 Dempsey Rd UNIT 190,Milpitas,CA,95035,1,1,676,CONDO,RECENTLY_SOLD
"$763,000 ",763000,"1101 S Main St APT 115, Milpitas, CA 95035",1101 S Main St APT 115,Milpitas,CA,95035,2,2,1013,CONDO,RECENTLY_SOLD
"$860,000 ",860000,"335 Baja Rose, Milpitas, CA 95035",335 Baja Rose,Milpitas,CA,95035,2,2,1449,CONDO,RECENTLY_SOLD
$1.02M,1020000,"950 Mente Linda Loop, Milpitas, CA 95035",950 Mente Linda Loop,Milpitas,CA,95035,2,2,1371,CONDO,RECENTLY_SOLD
$1.12M,1119000,"218 Wild Rose Way, Milpitas, CA 95035",218 Wild Rose Way,Milpitas,CA,95035,3,3.5,2105,CONDO,RECENTLY_SOLD
"$740,000 ",740000,"103 Arbor Way, Milpitas, CA 95035",103 Arbor Way,Milpitas,CA,95035,2,2,924,CONDO,RECENTLY_SOLD
"$615,000 ",615000,"1199 N Abbott Ave, Milpitas, CA 95035",1199 N Abbott Ave,Milpitas,CA,95035,2,1,863,APARTMENT,RECENTLY_SOLD
"$626,000 ",626000,"355 San Petra Ct APT 2, Milpitas, CA 95035",355 San Petra Ct APT 2,Milpitas,CA,95035,2,1,882,CONDO,RECENTLY_SOLD
"$825,000 ",825000,"1470 Nightshade UNIT 30, Milpitas, CA 95035",1470 Nightshade UNIT 30,Milpitas,CA,95035,2,2,1111,CONDO,RECENTLY_SOLD
"$190,000 ",190000,"2212 Peppertree Way APT 4, Antioch, CA 94509",2212 Peppertree Way APT 4,Antioch,CA,94509,2,1,925,CONDO,RECENTLY_SOLD
"$300,000 ",300000,"2756 Winding Ln, Antioch, CA 94531",2756 Winding Ln,Antioch,CA,94531,2,2,871,CONDO,RECENTLY_SOLD
"$310,000 ",310000,"2716 Winding Ln, Antioch, CA 94531",2716 Winding Ln,Antioch,CA,94531,2,2,871,CONDO,RECENTLY_SOLD
"$332,000 ",332000,"2816 Winding Ln, Antioch, CA 94531",2816 Winding Ln,Antioch,CA,94531,3,2,1052,CONDO,RECENTLY_SOLD
"$193,000 ",193000,"2408 Lemontree Ct UNIT 2, Antioch, CA 94509",2408 Lemontree Ct UNIT 2,Antioch,CA,94509,2,1,903,CONDO,RECENTLY_SOLD
"$345,000 ",345000,"2941 Winding Ln, Antioch, CA 94531",2941 Winding Ln,Antioch,CA,94531,3,2,1061,CONDO,RECENTLY_SOLD
"$199,950 ",199950,"1206 Lemontree Ct APT 4, Antioch, CA 94509",1206 Lemontree Ct APT 4,Antioch,CA,94509,2,1,925,CONDO,RECENTLY_SOLD
"$310,000 ",310000,"2711 Winding Ln, Antioch, CA 94531",2711 Winding Ln,Antioch,CA,94531,2,2,871,CONDO,RECENTLY_SOLD
"$266,000 ",266000,"2420 Shadow Ln APT 66, Antioch, CA 94509",2420 Shadow Ln APT 66,Antioch,CA,94509,2,2,944,CONDO,RECENTLY_SOLD
"$165,000 ",165000,"2110 Peppertree Way APT 2, Antioch, CA 94509",2110 Peppertree Way APT 2,Antioch,CA,94509,2,1,903,CONDO,RECENTLY_SOLD
"$165,000 ",165000,"2110 Peppertree Way APT 2, Antioch, CA 94509",2110 Peppertree Way APT 2,Antioch,CA,94509,2,1,903,CONDO,RECENTLY_SOLD
"$230,000 ",230000,"2005 San Jose Dr UNIT 102, Antioch, CA 94509",2005 San Jose Dr UNIT 102,Antioch,CA,94509,2,2,830,CONDO,RECENTLY_SOLD
"$288,500 ",288500,"2704 Harvest Ln, Antioch, CA 94531",2704 Harvest Ln,Antioch,CA,94531,2,2,871,CONDO,RECENTLY_SOLD
"$265,000 ",265000,"2400 Horizon Ln APT 135, Antioch, CA 94509",2400 Horizon Ln APT 135,Antioch,CA,94509,2,2,944,CONDO,RECENTLY_SOLD
"$285,000 ",285000,"2717 Harvest Ln, Antioch, CA 94531",2717 Harvest Ln,Antioch,CA,94531,2,2,871,CONDO,RECENTLY_SOLD
"$295,000 ",295000,"2289 Renwick Ln, Antioch, CA 94509",2289 Renwick Ln,Antioch,CA,94509,2,2,1008,CONDO,RECENTLY_SOLD
"$190,000 ",190000,"1701 Mahogany Way APT 36, Antioch, CA 94509",1701 Mahogany Way APT 36,Antioch,CA,94509,1,1,635,CONDO,RECENTLY_SOLD
"$265,950 ",265950,"2410 Starlight Ln APT 179, Antioch, CA 94509",2410 Starlight Ln APT 179,Antioch,CA,94509,2,2,944,CONDO,RECENTLY_SOLD
"$105,000 ",105000,"1205 Lemontree Ct UNIT 1, Antioch, CA 94509",1205 Lemontree Ct UNIT 1,Antioch,CA,94509,2,1,822,CONDO,RECENTLY_SOLD
"$190,000 ",190000,"2212 L St APT 2, Antioch, CA 94509",2212 L St APT 2,Antioch,CA,94509,2,1,903,CONDO,RECENTLY_SOLD
"$183,000 ",183000,"2304 Lemontree Way UNIT 2, Antioch, CA 94509",2304 Lemontree Way UNIT 2,Antioch,CA,94509,2,1,900,APARTMENT,RECENTLY_SOLD
"$275,000 ",275000,"2722 Harvest Ln, Antioch, CA 94531",2722 Harvest Ln,Antioch,CA,94531,2,2,871,CONDO,RECENTLY_SOLD
"$260,000 ",260000,"1707 Mahogany Way APT 57, Antioch, CA 94509",1707 Mahogany Way APT 57,Antioch,CA,94509,2,1,825,CONDO,RECENTLY_SOLD
"$250,000 ",250000,"2295 Renwick Ln, Antioch, CA 94509",2295 Renwick Ln,Antioch,CA,94509,2,2,1008,CONDO,RECENTLY_SOLD
"$204,000 ",204000,"2208 Lemontree Way UNIT 3, Antioch, CA 94509",2208 Lemontree Way UNIT 3,Antioch,CA,94509,2,1,903,APARTMENT,RECENTLY_SOLD
"$202,000 ",202000,"2105 Lemontree Way UNIT 3, Antioch, CA 94509",2105 Lemontree Way UNIT 3,Antioch,CA,94509,2,1,903,CONDO,RECENTLY_SOLD
"$183,000 ",183000,"2405 Peppertree Ct APT 1, Antioch, CA 94509",2405 Peppertree Ct APT 1,Antioch,CA,94509,2,1,822,CONDO,RECENTLY_SOLD
"$183,000 ",183000,"2304 Lemontree Way UNIT 2, Antioch, CA 94509",2304 Lemontree Way UNIT 2,Antioch,CA,94509,2,1,900,APARTMENT,RECENTLY_SOLD
"$299,900 ",299900,"2725 Ivy Ln #225, Antioch, CA 94531",2725 Ivy Ln #225,Antioch,CA,94531,2,2,871,CONDO,RECENTLY_SOLD
"$187,000 ",187000,"2204 Lemontree Way UNIT 4, Antioch, CA 94509",2204 Lemontree Way UNIT 4,Antioch,CA,94509,2,1,925,CONDO,RECENTLY_SOLD
"$255,000 ",255000,"2405 Sunny Ln APT 8, Antioch, CA 94509",2405 Sunny Ln APT 8,Antioch,CA,94509,2,1,845,CONDO,RECENTLY_SOLD
"$255,000 ",255000,"2405 Sunny Ln APT 8, Antioch, CA 94509",2405 Sunny Ln APT 8,Antioch,CA,94509,2,1,845,CONDO,RECENTLY_SOLD
"$155,000 ",155000,"2005 San Jose Dr UNIT 233, Antioch, CA 94509",2005 San Jose Dr UNIT 233,Antioch,CA,94509,2,1,782,CONDO,RECENTLY_SOLD
"$335,000 ",335000,"120 El Capitan Ln, Antioch, CA 94509",120 El Capitan Ln,Antioch,CA,94509,4,1,1342,CONDO,RECENTLY_SOLD
"$278,000 ",278000,"2839 Winding Ln, Antioch, CA 94531",2839 Winding Ln,Antioch,CA,94531,2,1,808,CONDO,RECENTLY_SOLD
"$290,000 ",290000,"2818 Winding Ln, Antioch, CA 94531",2818 Winding Ln,Antioch,CA,94531,2,2,871,CONDO,RECENTLY_SOLD
"$310,000 ",310000,"9 El Capitan Ln, Antioch, CA 94509",9 El Capitan Ln,Antioch,CA,94509,3,1,1081,CONDO,RECENTLY_SOLD
"$295,000 ",295000,"101 Rainier Ln, Antioch, CA 94509",101 Rainier Ln,Antioch,CA,94509,2,1,825,CONDO,RECENTLY_SOLD
"$250,000 ",250000,"2415 Sunny Ln APT 28, Antioch, CA 94509",2415 Sunny Ln APT 28,Antioch,CA,94509,2,2,944,CONDO,RECENTLY_SOLD
"$250,000 ",250000,"1701 Mahogany Way APT 35, Antioch, CA 94509",1701 Mahogany Way APT 35,Antioch,CA,94509,2,2,944,CONDO,RECENTLY_SOLD
"$250,000 ",250000,"2415 Sunny Ln APT 28, Antioch, CA 94509",2415 Sunny Ln APT 28,Antioch,CA,94509,2,2,944,CONDO,RECENTLY_SOLD
"$299,000 ",299000,"2210 Renwick Ln, Antioch, CA 94509",2210 Renwick Ln,Antioch,CA,94509,2,2,1008,CONDO,RECENTLY_SOLD
"$279,900 ",279900,"2958 Winding Ln, Antioch, CA 94531",2958 Winding Ln,Antioch,CA,94531,2,2,871,CONDO,RECENTLY_SOLD
"$315,000 ",315000,"117 Rainier Ln, Antioch, CA 94509",117 Rainier Ln,Antioch,CA,94509,3,1,1222,CONDO,RECENTLY_SOLD
"$279,950 ",279950,"2415 Sunny Ln APT 27, Antioch, CA 94509",2415 Sunny Ln APT 27,Antioch,CA,94509,3,2,1141,CONDO,RECENTLY_SOLD
"$325,000 ",325000,"137 Rainier Ln, Antioch, CA 94509",137 Rainier Ln,Antioch,CA,94509,4,1,1342,CONDO,RECENTLY_SOLD
"$190,000 ",190000,"2410 Starlight Ln APT 177, Antioch, CA 94509",2410 Starlight Ln APT 177,Antioch,CA,94509,1,1,635,CONDO,RECENTLY_SOLD
"$315,000 ",315000,"2817 Winding Ln, Antioch, CA 94531",2817 Winding Ln,Antioch,CA,94531,3,2,1061,CONDO,RECENTLY_SOLD
"$190,000 ",190000,"2410 Starlight Ln APT 177, Antioch, CA 94509",2410 Starlight Ln APT 177,Antioch,CA,94509,1,1,635,CONDO,RECENTLY_SOLD
"$286,000 ",286000,"2919 Winding Ln, Antioch, CA 94531",2919 Winding Ln,Antioch,CA,94531,2,2,871,CONDO,RECENTLY_SOLD
"$189,950 ",189950,"1701 Mahogany Way APT 41, Antioch, CA 94509",1701 Mahogany Way APT 41,Antioch,CA,94509,1,1,635,CONDO,RECENTLY_SOLD
